source_name,publisher,lga_code,lga_name,scientific_name,common_name,mature_size_class,mature_height_min_m,mature_height_max_m,mature_canopy_width_min_m,mature_canopy_width_max_m,minimum_planting_area_m2,sunlight_requirement,water_need_class,root_risk_class,site_requirements,guidance_status,effective_from,effective_to,source_url,licence,limitation
Street tree species in Hobsons Bay,Hobsons Bay City Council,331,HOBSONS BAY CITY,Corymbia maculata,,medium,,,,,,,,,"Council street-tree matrix category: Small-Medium or Medium. Council assesses soil, wind and salt exposure, infrastructure, neighbourhood character, available space, nutrients and future-climate suitability.",approval_required,2026-09-13,,https://www.hobsonsbay.vic.gov.au/Services/Trees-and-nature-strips/Tree-planting-tree-removals-and-requests/Street-tree-species-in-Hobsons-Bay,Copyright Hobsons Bay City Council; no open licence stated - reuse permission/review required,"Official matrix for Council street-tree planting, not permission for residents to plant on public land or private-property advice. It supplies broad space categories but not species-specific mature dimensions. Small-Medium is mapped to medium and Reserve only to large solely for the three-class contract. Effective date is not stated; 2026-09-13 is the retrieval/version date."
Street tree species in Hobsons Bay,Hobsons Bay City Council,331,HOBSONS BAY CITY,Eucalyptus cladocalyx 'Nana',,medium,,,,,,,,,"Council street-tree matrix category: Small-Medium or Medium. Council assesses soil, wind and salt exposure, infrastructure, neighbourhood character, available space, nutrients and future-climate suitability.",approval_required,2026-09-13,,https://www.hobsonsbay.vic.gov.au/Services/Trees-and-nature-strips/Tree-planting-tree-removals-and-requests/Street-tree-species-in-Hobsons-Bay,Copyright Hobsons Bay City Council; no open licence stated - reuse permission/review required,"Official matrix for Council street-tree planting, not permission for residents to plant on public land or private-property advice. It supplies broad space categories but not species-specific mature dimensions. Small-Medium is mapped to medium and Reserve only to large solely for the three-class contract. Effective date is not stated; 2026-09-13 is the retrieval/version date."
Street tree species in Hobsons Bay,Hobsons Bay City Council,331,HOBSONS BAY CITY,Eucalyptus leucoxylon,,medium,,,,,,,,,"Council street-tree matrix category: Small-Medium or Medium. Council assesses soil, wind and salt exposure, infrastructure, neighbourhood character, available space, nutrients and future-climate suitability.",approval_required,2026-09-13,,https://www.hobsonsbay.vic.gov.au/Services/Trees-and-nature-strips/Tree-planting-tree-removals-and-requests/Street-tree-species-in-Hobsons-Bay,Copyright Hobsons Bay City Council; no open licence stated - reuse permission/review required,"Official matrix for Council street-tree planting, not permission for residents to plant on public land or private-property advice. It supplies broad space categories but not species-specific mature dimensions. Small-Medium is mapped to medium and Reserve only to large solely for the three-class contract. Effective date is not stated; 2026-09-13 is the retrieval/version date."
Street tree species in Hobsons Bay,Hobsons Bay City Council,331,HOBSONS BAY CITY,Eucalyptus melliodora,,medium,,,,,,,,,"Council street-tree matrix category: Small-Medium or Medium. Council assesses soil, wind and salt exposure, infrastructure, neighbourhood character, available space, nutrients and future-climate suitability.",approval_required,2026-09-13,,https://www.hobsonsbay.vic.gov.au/Services/Trees-and-nature-strips/Tree-planting-tree-removals-and-requests/Street-tree-species-in-Hobsons-Bay,Copyright Hobsons Bay City Council; no open licence stated - reuse permission/review required,"Official matrix for Council street-tree planting, not permission for residents to plant on public land or private-property advice. It supplies broad space categories but not species-specific mature dimensions. Small-Medium is mapped to medium and Reserve only to large solely for the three-class contract. Effective date is not stated; 2026-09-13 is the retrieval/version date."
Street tree species in Hobsons Bay,Hobsons Bay City Council,331,HOBSONS BAY CITY,Eucalyptus nicholii,,medium,,,,,,,,,"Council street-tree matrix category: Small-Medium or Medium. Council assesses soil, wind and salt exposure, infrastructure, neighbourhood character, available space, nutrients and future-climate suitability.",approval_required,2026-09-13,,https://www.hobsonsbay.vic.gov.au/Services/Trees-and-nature-strips/Tree-planting-tree-removals-and-requests/Street-tree-species-in-Hobsons-Bay,Copyright Hobsons Bay City Council; no open licence stated - reuse permission/review required,"Official matrix for Council street-tree planting, not permission for residents to plant on public land or private-property advice. It supplies broad space categories but not species-specific mature dimensions. Small-Medium is mapped to medium and Reserve only to large solely for the three-class contract. Effective date is not stated; 2026-09-13 is the retrieval/version date."
Street tree species in Hobsons Bay,Hobsons Bay City Council,331,HOBSONS BAY CITY,Eucalyptus polyanthemos,,medium,,,,,,,,,"Council street-tree matrix category: Small-Medium or Medium. Council assesses soil, wind and salt exposure, infrastructure, neighbourhood character, available space, nutrients and future-climate suitability.",approval_required,2026-09-13,,https://www.hobsonsbay.vic.gov.au/Services/Trees-and-nature-strips/Tree-planting-tree-removals-and-requests/Street-tree-species-in-Hobsons-Bay,Copyright Hobsons Bay City Council; no open licence stated - reuse permission/review required,"Official matrix for Council street-tree planting, not permission for residents to plant on public land or private-property advice. It supplies broad space categories but not species-specific mature dimensions. Small-Medium is mapped to medium and Reserve only to large solely for the three-class contract. Effective date is not stated; 2026-09-13 is the retrieval/version date."
Street tree species in Hobsons Bay,Hobsons Bay City Council,331,HOBSONS BAY CITY,Fraxinus pennsylvanica 'Urbanite',,medium,,,,,,,,,"Council street-tree matrix category: Small-Medium or Medium. Council assesses soil, wind and salt exposure, infrastructure, neighbourhood character, available space, nutrients and future-climate suitability.",approval_required,2026-09-13,,https://www.hobsonsbay.vic.gov.au/Services/Trees-and-nature-strips/Tree-planting-tree-removals-and-requests/Street-tree-species-in-Hobsons-Bay,Copyright Hobsons Bay City Council; no open licence stated - reuse permission/review required,"Official matrix for Council street-tree planting, not permission for residents to plant on public land or private-property advice. It supplies broad space categories but not species-specific mature dimensions. Small-Medium is mapped to medium and Reserve only to large solely for the three-class contract. Effective date is not stated; 2026-09-13 is the retrieval/version date."
Street tree species in Hobsons Bay,Hobsons Bay City Council,331,HOBSONS BAY CITY,Fraxinus velutina,,medium,,,,,,,,,"Council street-tree matrix category: Small-Medium or Medium. Council assesses soil, wind and salt exposure, infrastructure, neighbourhood character, available space, nutrients and future-climate suitability.",approval_required,2026-09-13,,https://www.hobsonsbay.vic.gov.au/Services/Trees-and-nature-strips/Tree-planting-tree-removals-and-requests/Street-tree-species-in-Hobsons-Bay,Copyright Hobsons Bay City Council; no open licence stated - reuse permission/review required,"Official matrix for Council street-tree planting, not permission for residents to plant on public land or private-property advice. It supplies broad space categories but not species-specific mature dimensions. Small-Medium is mapped to medium and Reserve only to large solely for the three-class contract. Effective date is not stated; 2026-09-13 is the retrieval/version date."
Street tree species in Hobsons Bay,Hobsons Bay City Council,331,HOBSONS BAY CITY,Ginkgo biloba,,medium,,,,,,,,,"Council street-tree matrix category: Small-Medium or Medium. Council assesses soil, wind and salt exposure, infrastructure, neighbourhood character, available space, nutrients and future-climate suitability.",approval_required,2026-09-13,,https://www.hobsonsbay.vic.gov.au/Services/Trees-and-nature-strips/Tree-planting-tree-removals-and-requests/Street-tree-species-in-Hobsons-Bay,Copyright Hobsons Bay City Council; no open licence stated - reuse permission/review required,"Official matrix for Council street-tree planting, not permission for residents to plant on public land or private-property advice. It supplies broad space categories but not species-specific mature dimensions. Small-Medium is mapped to medium and Reserve only to large solely for the three-class contract. Effective date is not stated; 2026-09-13 is the retrieval/version date."
Street tree species in Hobsons Bay,Hobsons Bay City Council,331,HOBSONS BAY CITY,Jacaranda mimosifolia,,medium,,,,,,,,,"Council street-tree matrix category: Small-Medium or Medium. Council assesses soil, wind and salt exposure, infrastructure, neighbourhood character, available space, nutrients and future-climate suitability.",approval_required,2026-09-13,,https://www.hobsonsbay.vic.gov.au/Services/Trees-and-nature-strips/Tree-planting-tree-removals-and-requests/Street-tree-species-in-Hobsons-Bay,Copyright Hobsons Bay City Council; no open licence stated - reuse permission/review required,"Official matrix for Council street-tree planting, not permission for residents to plant on public land or private-property advice. It supplies broad space categories but not species-specific mature dimensions. Small-Medium is mapped to medium and Reserve only to large solely for the three-class contract. Effective date is not stated; 2026-09-13 is the retrieval/version date."
Street tree species in Hobsons Bay,Hobsons Bay City Council,331,HOBSONS BAY CITY,Lophostemon confertus,,medium,,,,,,,,,"Council street-tree matrix category: Small-Medium or Medium. Council assesses soil, wind and salt exposure, infrastructure, neighbourhood character, available space, nutrients and future-climate suitability.",approval_required,2026-09-13,,https://www.hobsonsbay.vic.gov.au/Services/Trees-and-nature-strips/Tree-planting-tree-removals-and-requests/Street-tree-species-in-Hobsons-Bay,Copyright Hobsons Bay City Council; no open licence stated - reuse permission/review required,"Official matrix for Council street-tree planting, not permission for residents to plant on public land or private-property advice. It supplies broad space categories but not species-specific mature dimensions. Small-Medium is mapped to medium and Reserve only to large solely for the three-class contract. Effective date is not stated; 2026-09-13 is the retrieval/version date."
Street tree species in Hobsons Bay,Hobsons Bay City Council,331,HOBSONS BAY CITY,Melaleuca linariifolia,,medium,,,,,,,,,"Council street-tree matrix category: Small-Medium or Medium. Council assesses soil, wind and salt exposure, infrastructure, neighbourhood character, available space, nutrients and future-climate suitability.",approval_required,2026-09-13,,https://www.hobsonsbay.vic.gov.au/Services/Trees-and-nature-strips/Tree-planting-tree-removals-and-requests/Street-tree-species-in-Hobsons-Bay,Copyright Hobsons Bay City Council; no open licence stated - reuse permission/review required,"Official matrix for Council street-tree planting, not permission for residents to plant on public land or private-property advice. It supplies broad space categories but not species-specific mature dimensions. Small-Medium is mapped to medium and Reserve only to large solely for the three-class contract. Effective date is not stated; 2026-09-13 is the retrieval/version date."
Street tree species in Hobsons Bay,Hobsons Bay City Council,331,HOBSONS BAY CITY,Melia azedarach 'Elite',,medium,,,,,,,,,"Council street-tree matrix category: Small-Medium or Medium. Council assesses soil, wind and salt exposure, infrastructure, neighbourhood character, available space, nutrients and future-climate suitability.",approval_required,2026-09-13,,https://www.hobsonsbay.vic.gov.au/Services/Trees-and-nature-strips/Tree-planting-tree-removals-and-requests/Street-tree-species-in-Hobsons-Bay,Copyright Hobsons Bay City Council; no open licence stated - reuse permission/review required,"Official matrix for Council street-tree planting, not permission for residents to plant on public land or private-property advice. It supplies broad space categories but not species-specific mature dimensions. Small-Medium is mapped to medium and Reserve only to large solely for the three-class contract. Effective date is not stated; 2026-09-13 is the retrieval/version date."
Street tree species in Hobsons Bay,Hobsons Bay City Council,331,HOBSONS BAY CITY,Platanus x acerifolia,,medium,,,,,,,,,"Council street-tree matrix category: Small-Medium or Medium. Council assesses soil, wind and salt exposure, infrastructure, neighbourhood character, available space, nutrients and future-climate suitability.",approval_required,2026-09-13,,https://www.hobsonsbay.vic.gov.au/Services/Trees-and-nature-strips/Tree-planting-tree-removals-and-requests/Street-tree-species-in-Hobsons-Bay,Copyright Hobsons Bay City Council; no open licence stated - reuse permission/review required,"Official matrix for Council street-tree planting, not permission for residents to plant on public land or private-property advice. It supplies broad space categories but not species-specific mature dimensions. Small-Medium is mapped to medium and Reserve only to large solely for the three-class contract. Effective date is not stated; 2026-09-13 is the retrieval/version date."
Street tree species in Hobsons Bay,Hobsons Bay City Council,331,HOBSONS BAY CITY,Quercus cerris,,medium,,,,,,,,,"Council street-tree matrix category: Small-Medium or Medium. Council assesses soil, wind and salt exposure, infrastructure, neighbourhood character, available space, nutrients and future-climate suitability.",approval_required,2026-09-13,,https://www.hobsonsbay.vic.gov.au/Services/Trees-and-nature-strips/Tree-planting-tree-removals-and-requests/Street-tree-species-in-Hobsons-Bay,Copyright Hobsons Bay City Council; no open licence stated - reuse permission/review required,"Official matrix for Council street-tree planting, not permission for residents to plant on public land or private-property advice. It supplies broad space categories but not species-specific mature dimensions. Small-Medium is mapped to medium and Reserve only to large solely for the three-class contract. Effective date is not stated; 2026-09-13 is the retrieval/version date."
Street tree species in Hobsons Bay,Hobsons Bay City Council,331,HOBSONS BAY CITY,Tilia x europaea,,medium,,,,,,,,,"Council street-tree matrix category: Small-Medium or Medium. Council assesses soil, wind and salt exposure, infrastructure, neighbourhood character, available space, nutrients and future-climate suitability.",approval_required,2026-09-13,,https://www.hobsonsbay.vic.gov.au/Services/Trees-and-nature-strips/Tree-planting-tree-removals-and-requests/Street-tree-species-in-Hobsons-Bay,Copyright Hobsons Bay City Council; no open licence stated - reuse permission/review required,"Official matrix for Council street-tree planting, not permission for residents to plant on public land or private-property advice. It supplies broad space categories but not species-specific mature dimensions. Small-Medium is mapped to medium and Reserve only to large solely for the three-class contract. Effective date is not stated; 2026-09-13 is the retrieval/version date."
Street tree species in Hobsons Bay,Hobsons Bay City Council,331,HOBSONS BAY CITY,Zelkova serrata,,medium,,,,,,,,,"Council street-tree matrix category: Small-Medium or Medium. Council assesses soil, wind and salt exposure, infrastructure, neighbourhood character, available space, nutrients and future-climate suitability.",approval_required,2026-09-13,,https://www.hobsonsbay.vic.gov.au/Services/Trees-and-nature-strips/Tree-planting-tree-removals-and-requests/Street-tree-species-in-Hobsons-Bay,Copyright Hobsons Bay City Council; no open licence stated - reuse permission/review required,"Official matrix for Council street-tree planting, not permission for residents to plant on public land or private-property advice. It supplies broad space categories but not species-specific mature dimensions. Small-Medium is mapped to medium and Reserve only to large solely for the three-class contract. Effective date is not stated; 2026-09-13 is the retrieval/version date."
Street tree species in Hobsons Bay,Hobsons Bay City Council,331,HOBSONS BAY CITY,Allocasuarina torulosa,,large,,,,,,,,,"Council street-tree matrix category: Large. Council assesses soil, wind and salt exposure, infrastructure, neighbourhood character, available space, nutrients and future-climate suitability.",approval_required,2026-09-13,,https://www.hobsonsbay.vic.gov.au/Services/Trees-and-nature-strips/Tree-planting-tree-removals-and-requests/Street-tree-species-in-Hobsons-Bay,Copyright Hobsons Bay City Council; no open licence stated - reuse permission/review required,"Official matrix for Council street-tree planting, not permission for residents to plant on public land or private-property advice. It supplies broad space categories but not species-specific mature dimensions. Small-Medium is mapped to medium and Reserve only to large solely for the three-class contract. Effective date is not stated; 2026-09-13 is the retrieval/version date."
Street tree species in Hobsons Bay,Hobsons Bay City Council,331,HOBSONS BAY CITY,Araucaria heterophylla,,large,,,,,,,,,"Council street-tree matrix category: Large. Council assesses soil, wind and salt exposure, infrastructure, neighbourhood character, available space, nutrients and future-climate suitability.",approval_required,2026-09-13,,https://www.hobsonsbay.vic.gov.au/Services/Trees-and-nature-strips/Tree-planting-tree-removals-and-requests/Street-tree-species-in-Hobsons-Bay,Copyright Hobsons Bay City Council; no open licence stated - reuse permission/review required,"Official matrix for Council street-tree planting, not permission for residents to plant on public land or private-property advice. It supplies broad space categories but not species-specific mature dimensions. Small-Medium is mapped to medium and Reserve only to large solely for the three-class contract. Effective date is not stated; 2026-09-13 is the retrieval/version date."
Street tree species in Hobsons Bay,Hobsons Bay City Council,331,HOBSONS BAY CITY,Araucaria cunninghamii,,large,,,,,,,,,"Council street-tree matrix category: Large. Council assesses soil, wind and salt exposure, infrastructure, neighbourhood character, available space, nutrients and future-climate suitability.",approval_required,2026-09-13,,https://www.hobsonsbay.vic.gov.au/Services/Trees-and-nature-strips/Tree-planting-tree-removals-and-requests/Street-tree-species-in-Hobsons-Bay,Copyright Hobsons Bay City Council; no open licence stated - reuse permission/review required,"Official matrix for Council street-tree planting, not permission for residents to plant on public land or private-property advice. It supplies broad space categories but not species-specific mature dimensions. Small-Medium is mapped to medium and Reserve only to large solely for the three-class contract. Effective date is not stated; 2026-09-13 is the retrieval/version date."
Street tree species in Hobsons Bay,Hobsons Bay City Council,331,HOBSONS BAY CITY,Brachychiton rupestris,,large,,,,,,,,,"Council street-tree matrix category: Large. Council assesses soil, wind and salt exposure, infrastructure, neighbourhood character, available space, nutrients and future-climate suitability.",approval_required,2026-09-13,,https://www.hobsonsbay.vic.gov.au/Services/Trees-and-nature-strips/Tree-planting-tree-removals-and-requests/Street-tree-species-in-Hobsons-Bay,Copyright Hobsons Bay City Council; no open licence stated - reuse permission/review required,"Official matrix for Council street-tree planting, not permission for residents to plant on public land or private-property advice. It supplies broad space categories but not species-specific mature dimensions. Small-Medium is mapped to medium and Reserve only to large solely for the three-class contract. Effective date is not stated; 2026-09-13 is the retrieval/version date."
Street tree species in Hobsons Bay,Hobsons Bay City Council,331,HOBSONS BAY CITY,Cedrus deodara,,large,,,,,,,,,"Council street-tree matrix category: Large. Council assesses soil, wind and salt exposure, infrastructure, neighbourhood character, available space, nutrients and future-climate suitability.",approval_required,2026-09-13,,https://www.hobsonsbay.vic.gov.au/Services/Trees-and-nature-strips/Tree-planting-tree-removals-and-requests/Street-tree-species-in-Hobsons-Bay,Copyright Hobsons Bay City Council; no open licence stated - reuse permission/review required,"Official matrix for Council street-tree planting, not permission for residents to plant on public land or private-property advice. It supplies broad space categories but not species-specific mature dimensions. Small-Medium is mapped to medium and Reserve only to large solely for the three-class contract. Effective date is not stated; 2026-09-13 is the retrieval/version date."
Street tree species in Hobsons Bay,Hobsons Bay City Council,331,HOBSONS BAY CITY,Cedrus atlantica,,large,,,,,,,,,"Council street-tree matrix category: Large. Council assesses soil, wind and salt exposure, infrastructure, neighbourhood character, available space, nutrients and future-climate suitability.",approval_required,2026-09-13,,https://www.hobsonsbay.vic.gov.au/Services/Trees-and-nature-strips/Tree-planting-tree-removals-and-requests/Street-tree-species-in-Hobsons-Bay,Copyright Hobsons Bay City Council; no open licence stated - reuse permission/review required,"Official matrix for Council street-tree planting, not permission for residents to plant on public land or private-property advice. It supplies broad space categories but not species-specific mature dimensions. Small-Medium is mapped to medium and Reserve only to large solely for the three-class contract. Effective date is not stated; 2026-09-13 is the retrieval/version date."
Street tree species in Hobsons Bay,Hobsons Bay City Council,331,HOBSONS BAY CITY,Cinnamomum camphora,,large,,,,,,,,,"Council street-tree matrix category: Large. Council assesses soil, wind and salt exposure, infrastructure, neighbourhood character, available space, nutrients and future-climate suitability.",approval_required,2026-09-13,,https://www.hobsonsbay.vic.gov.au/Services/Trees-and-nature-strips/Tree-planting-tree-removals-and-requests/Street-tree-species-in-Hobsons-Bay,Copyright Hobsons Bay City Council; no open licence stated - reuse permission/review required,"Official matrix for Council street-tree planting, not permission for residents to plant on public land or private-property advice. It supplies broad space categories but not species-specific mature dimensions. Small-Medium is mapped to medium and Reserve only to large solely for the three-class contract. Effective date is not stated; 2026-09-13 is the retrieval/version date."
Street tree species in Hobsons Bay,Hobsons Bay City Council,331,HOBSONS BAY CITY,Eucalyptus albens,,large,,,,,,,,,"Council street-tree matrix category: Large. Council assesses soil, wind and salt exposure, infrastructure, neighbourhood character, available space, nutrients and future-climate suitability.",approval_required,2026-09-13,,https://www.hobsonsbay.vic.gov.au/Services/Trees-and-nature-strips/Tree-planting-tree-removals-and-requests/Street-tree-species-in-Hobsons-Bay,Copyright Hobsons Bay City Council; no open licence stated - reuse permission/review required,"Official matrix for Council street-tree planting, not permission for residents to plant on public land or private-property advice. It supplies broad space categories but not species-specific mature dimensions. Small-Medium is mapped to medium and Reserve only to large solely for the three-class contract. Effective date is not stated; 2026-09-13 is the retrieval/version date."
Street tree species in Hobsons Bay,Hobsons Bay City Council,331,HOBSONS BAY CITY,Eucalyptus cladocalyx,,large,,,,,,,,,"Council street-tree matrix category: Large. Council assesses soil, wind and salt exposure, infrastructure, neighbourhood character, available space, nutrients and future-climate suitability.",approval_required,2026-09-13,,https://www.hobsonsbay.vic.gov.au/Services/Trees-and-nature-strips/Tree-planting-tree-removals-and-requests/Street-tree-species-in-Hobsons-Bay,Copyright Hobsons Bay City Council; no open licence stated - reuse permission/review required,"Official matrix for Council street-tree planting, not permission for residents to plant on public land or private-property advice. It supplies broad space categories but not species-specific mature dimensions. Small-Medium is mapped to medium and Reserve only to large solely for the three-class contract. Effective date is not stated; 2026-09-13 is the retrieval/version date."
Street tree species in Hobsons Bay,Hobsons Bay City Council,331,HOBSONS BAY CITY,Eucalyptus radiata,,large,,,,,,,,,"Council street-tree matrix category: Large. Council assesses soil, wind and salt exposure, infrastructure, neighbourhood character, available space, nutrients and future-climate suitability.",approval_required,2026-09-13,,https://www.hobsonsbay.vic.gov.au/Services/Trees-and-nature-strips/Tree-planting-tree-removals-and-requests/Street-tree-species-in-Hobsons-Bay,Copyright Hobsons Bay City Council; no open licence stated - reuse permission/review required,"Official matrix for Council street-tree planting, not permission for residents to plant on public land or private-property advice. It supplies broad space categories but not species-specific mature dimensions. Small-Medium is mapped to medium and Reserve only to large solely for the three-class contract. Effective date is not stated; 2026-09-13 is the retrieval/version date."
Street tree species in Hobsons Bay,Hobsons Bay City Council,331,HOBSONS BAY CITY,Eucalyptus sideroxylon,,large,,,,,,,,,"Council street-tree matrix category: Large. Council assesses soil, wind and salt exposure, infrastructure, neighbourhood character, available space, nutrients and future-climate suitability.",approval_required,2026-09-13,,https://www.hobsonsbay.vic.gov.au/Services/Trees-and-nature-strips/Tree-planting-tree-removals-and-requests/Street-tree-species-in-Hobsons-Bay,Copyright Hobsons Bay City Council; no open licence stated - reuse permission/review required,"Official matrix for Council street-tree planting, not permission for residents to plant on public land or private-property advice. It supplies broad space categories but not species-specific mature dimensions. Small-Medium is mapped to medium and Reserve only to large solely for the three-class contract. Effective date is not stated; 2026-09-13 is the retrieval/version date."
Street tree species in Hobsons Bay,Hobsons Bay City Council,331,HOBSONS BAY CITY,Gleditsia triacanthos,,large,,,,,,,,,"Council street-tree matrix category: Large. Council assesses soil, wind and salt exposure, infrastructure, neighbourhood character, available space, nutrients and future-climate suitability.",approval_required,2026-09-13,,https://www.hobsonsbay.vic.gov.au/Services/Trees-and-nature-strips/Tree-planting-tree-removals-and-requests/Street-tree-species-in-Hobsons-Bay,Copyright Hobsons Bay City Council; no open licence stated - reuse permission/review required,"Official matrix for Council street-tree planting, not permission for residents to plant on public land or private-property advice. It supplies broad space categories but not species-specific mature dimensions. Small-Medium is mapped to medium and Reserve only to large solely for the three-class contract. Effective date is not stated; 2026-09-13 is the retrieval/version date."
Street tree species in Hobsons Bay,Hobsons Bay City Council,331,HOBSONS BAY CITY,Morus nigra,,large,,,,,,,,,"Council street-tree matrix category: Large. Council assesses soil, wind and salt exposure, infrastructure, neighbourhood character, available space, nutrients and future-climate suitability.",approval_required,2026-09-13,,https://www.hobsonsbay.vic.gov.au/Services/Trees-and-nature-strips/Tree-planting-tree-removals-and-requests/Street-tree-species-in-Hobsons-Bay,Copyright Hobsons Bay City Council; no open licence stated - reuse permission/review required,"Official matrix for Council street-tree planting, not permission for residents to plant on public land or private-property advice. It supplies broad space categories but not species-specific mature dimensions. Small-Medium is mapped to medium and Reserve only to large solely for the three-class contract. Effective date is not stated; 2026-09-13 is the retrieval/version date."
Street tree species in Hobsons Bay,Hobsons Bay City Council,331,HOBSONS BAY CITY,Quercus ilex,,large,,,,,,,,,"Council street-tree matrix category: Large. Council assesses soil, wind and salt exposure, infrastructure, neighbourhood character, available space, nutrients and future-climate suitability.",approval_required,2026-09-13,,https://www.hobsonsbay.vic.gov.au/Services/Trees-and-nature-strips/Tree-planting-tree-removals-and-requests/Street-tree-species-in-Hobsons-Bay,Copyright Hobsons Bay City Council; no open licence stated - reuse permission/review required,"Official matrix for Council street-tree planting, not permission for residents to plant on public land or private-property advice. It supplies broad space categories but not species-specific mature dimensions. Small-Medium is mapped to medium and Reserve only to large solely for the three-class contract. Effective date is not stated; 2026-09-13 is the retrieval/version date."
Street tree species in Hobsons Bay,Hobsons Bay City Council,331,HOBSONS BAY CITY,Syzygium smithii,,large,,,,,,,,,"Council street-tree matrix category: Large. Council assesses soil, wind and salt exposure, infrastructure, neighbourhood character, available space, nutrients and future-climate suitability.",approval_required,2026-09-13,,https://www.hobsonsbay.vic.gov.au/Services/Trees-and-nature-strips/Tree-planting-tree-removals-and-requests/Street-tree-species-in-Hobsons-Bay,Copyright Hobsons Bay City Council; no open licence stated - reuse permission/review required,"Official matrix for Council street-tree planting, not permission for residents to plant on public land or private-property advice. It supplies broad space categories but not species-specific mature dimensions. Small-Medium is mapped to medium and Reserve only to large solely for the three-class contract. Effective date is not stated; 2026-09-13 is the retrieval/version date."
Street tree species in Hobsons Bay,Hobsons Bay City Council,331,HOBSONS BAY CITY,Ulmus glabra 'Lutescens',,large,,,,,,,,,"Council street-tree matrix category: Large. Council assesses soil, wind and salt exposure, infrastructure, neighbourhood character, available space, nutrients and future-climate suitability.",approval_required,2026-09-13,,https://www.hobsonsbay.vic.gov.au/Services/Trees-and-nature-strips/Tree-planting-tree-removals-and-requests/Street-tree-species-in-Hobsons-Bay,Copyright Hobsons Bay City Council; no open licence stated - reuse permission/review required,"Official matrix for Council street-tree planting, not permission for residents to plant on public land or private-property advice. It supplies broad space categories but not species-specific mature dimensions. Small-Medium is mapped to medium and Reserve only to large solely for the three-class contract. Effective date is not stated; 2026-09-13 is the retrieval/version date."
Street tree species in Hobsons Bay,Hobsons Bay City Council,331,HOBSONS BAY CITY,Ulmus procera,,large,,,,,,,,,"Council street-tree matrix category: Large. Council assesses soil, wind and salt exposure, infrastructure, neighbourhood character, available space, nutrients and future-climate suitability.",approval_required,2026-09-13,,https://www.hobsonsbay.vic.gov.au/Services/Trees-and-nature-strips/Tree-planting-tree-removals-and-requests/Street-tree-species-in-Hobsons-Bay,Copyright Hobsons Bay City Council; no open licence stated - reuse permission/review required,"Official matrix for Council street-tree planting, not permission for residents to plant on public land or private-property advice. It supplies broad space categories but not species-specific mature dimensions. Small-Medium is mapped to medium and Reserve only to large solely for the three-class contract. Effective date is not stated; 2026-09-13 is the retrieval/version date."
Street tree species in Hobsons Bay,Hobsons Bay City Council,331,HOBSONS BAY CITY,Acacia pendula,,large,,,,,,,,,"Council street-tree matrix category: Reserve only. Council assesses soil, wind and salt exposure, infrastructure, neighbourhood character, available space, nutrients and future-climate suitability.",approval_required,2026-09-13,,https://www.hobsonsbay.vic.gov.au/Services/Trees-and-nature-strips/Tree-planting-tree-removals-and-requests/Street-tree-species-in-Hobsons-Bay,Copyright Hobsons Bay City Council; no open licence stated - reuse permission/review required,"Official matrix for Council street-tree planting, not permission for residents to plant on public land or private-property advice. It supplies broad space categories but not species-specific mature dimensions. Small-Medium is mapped to medium and Reserve only to large solely for the three-class contract. Effective date is not stated; 2026-09-13 is the retrieval/version date."
Street tree species in Hobsons Bay,Hobsons Bay City Council,331,HOBSONS BAY CITY,Agathis robusta,,large,,,,,,,,,"Council street-tree matrix category: Reserve only. Council assesses soil, wind and salt exposure, infrastructure, neighbourhood character, available space, nutrients and future-climate suitability.",approval_required,2026-09-13,,https://www.hobsonsbay.vic.gov.au/Services/Trees-and-nature-strips/Tree-planting-tree-removals-and-requests/Street-tree-species-in-Hobsons-Bay,Copyright Hobsons Bay City Council; no open licence stated - reuse permission/review required,"Official matrix for Council street-tree planting, not permission for residents to plant on public land or private-property advice. It supplies broad space categories but not species-specific mature dimensions. Small-Medium is mapped to medium and Reserve only to large solely for the three-class contract. Effective date is not stated; 2026-09-13 is the retrieval/version date."
Street tree species in Hobsons Bay,Hobsons Bay City Council,331,HOBSONS BAY CITY,Allocasuarina verticillata,,large,,,,,,,,,"Council street-tree matrix category: Reserve only. Council assesses soil, wind and salt exposure, infrastructure, neighbourhood character, available space, nutrients and future-climate suitability.",approval_required,2026-09-13,,https://www.hobsonsbay.vic.gov.au/Services/Trees-and-nature-strips/Tree-planting-tree-removals-and-requests/Street-tree-species-in-Hobsons-Bay,Copyright Hobsons Bay City Council; no open licence stated - reuse permission/review required,"Official matrix for Council street-tree planting, not permission for residents to plant on public land or private-property advice. It supplies broad space categories but not species-specific mature dimensions. Small-Medium is mapped to medium and Reserve only to large solely for the three-class contract. Effective date is not stated; 2026-09-13 is the retrieval/version date."
