option_code,cost_context,cost_basis,tree_size_category,planting_method,stock_size,tree_type,botanical_name,species_price_match_basis,size_price_status,minimum_cost,maximum_cost,material_min_cost,material_max_cost,installation_min_cost,installation_max_cost,delivery_min_cost,delivery_max_cost,setup_min_cost,setup_max_cost,currency,gst_included,includes_installation,annual_maintenance_cost,source_name,source_reference,source_url,valid_from,valid_to,last_verified_at,confidence_level
backyard_tree_diy,supplier_advertised_species_product_size_unmapped,per_tree,,diy,Not mapped,Buxus Sempervirens English Box Cone,Buxus sempervirens,species_or_cultivar_listing,product_price_range_not_mapped_to_size,219.95,965.00,219.95,965.00,,,,,,,AUD,,false,,Online Plants,"Buxus sempervirens | Buxus Sempervirens English Box Cone | stock size: Not mapped | advertised AUD 219.95-965.00 | product_price_range_not_mapped_to_size | species_or_cultivar_listing. Supply only; confirm current stock, GST and delivery with supplier.",https://www.onlineplants.com.au/products/buxus-sempervirens-english-box-cone,2026-09-17,2026-10-17,2026-09-17T12:00:00+10:00,medium
backyard_tree_diy,supplier_advertised_species_product_size_unmapped,per_tree,,diy,Not mapped,Buxus Sempervirens Sphere/Ball,Buxus sempervirens,species_or_cultivar_listing,product_price_range_not_mapped_to_size,219.95,965.00,219.95,965.00,,,,,,,AUD,,false,,Online Plants,"Buxus sempervirens | Buxus Sempervirens Sphere/Ball | stock size: Not mapped | advertised AUD 219.95-965.00 | product_price_range_not_mapped_to_size | species_or_cultivar_listing. Supply only; confirm current stock, GST and delivery with supplier.",https://www.onlineplants.com.au/products/buxus-sempervirens-sphere,2026-09-17,2026-10-17,2026-09-17T12:00:00+10:00,medium
backyard_tree_diy,supplier_advertised_species_stock,per_tree,,diy,14cm,Dutch Box - Buxus sempervirens Suffruticosa,Buxus sempervirens,species_or_cultivar_listing,exact_variant_size_price,9.95,9.95,9.95,9.95,,,,,,,AUD,,false,,Plant Nest,"Buxus sempervirens | Dutch Box - Buxus sempervirens Suffruticosa | stock size: 14cm | advertised AUD 9.95-9.95 | exact_variant_size_price | species_or_cultivar_listing. Supply only; confirm current stock, GST and delivery with supplier.",https://www.plantnest.com.au/products/dutch-box-buxus-sempervirens-suffruticosa,2026-09-17,2026-10-17,2026-09-17T12:00:00+10:00,medium
backyard_tree_diy,supplier_advertised_species_stock,per_tree,,diy,20cm,Dutch Box - Buxus sempervirens Suffruticosa,Buxus sempervirens,species_or_cultivar_listing,exact_variant_size_price,18.95,18.95,18.95,18.95,,,,,,,AUD,,false,,Plant Nest,"Buxus sempervirens | Dutch Box - Buxus sempervirens Suffruticosa | stock size: 20cm | advertised AUD 18.95-18.95 | exact_variant_size_price | species_or_cultivar_listing. Supply only; confirm current stock, GST and delivery with supplier.",https://www.plantnest.com.au/products/dutch-box-buxus-sempervirens-suffruticosa,2026-09-17,2026-10-17,2026-09-17T12:00:00+10:00,medium
backyard_tree_diy,supplier_advertised_species_stock,per_tree,,diy,30cm,Dutch Box - Buxus sempervirens Suffruticosa,Buxus sempervirens,species_or_cultivar_listing,exact_variant_size_price,63.95,63.95,63.95,63.95,,,,,,,AUD,,false,,Plant Nest,"Buxus sempervirens | Dutch Box - Buxus sempervirens Suffruticosa | stock size: 30cm | advertised AUD 63.95-63.95 | exact_variant_size_price | species_or_cultivar_listing. Supply only; confirm current stock, GST and delivery with supplier.",https://www.plantnest.com.au/products/dutch-box-buxus-sempervirens-suffruticosa,2026-09-17,2026-10-17,2026-09-17T12:00:00+10:00,medium
backyard_tree_diy,supplier_advertised_species_stock,per_tree,,diy,40cm,Dutch Box - Buxus sempervirens Suffruticosa,Buxus sempervirens,species_or_cultivar_listing,exact_variant_size_price,129.95,129.95,129.95,129.95,,,,,,,AUD,,false,,Plant Nest,"Buxus sempervirens | Dutch Box - Buxus sempervirens Suffruticosa | stock size: 40cm | advertised AUD 129.95-129.95 | exact_variant_size_price | species_or_cultivar_listing. Supply only; confirm current stock, GST and delivery with supplier.",https://www.plantnest.com.au/products/dutch-box-buxus-sempervirens-suffruticosa,2026-09-17,2026-10-17,2026-09-17T12:00:00+10:00,medium
backyard_tree_diy,supplier_advertised_species_stock,per_tree,,diy,30cm Standard,English Box - Buxus sempervirens Standards,Buxus sempervirens,species_or_cultivar_listing,exact_variant_size_price,146.95,146.95,146.95,146.95,,,,,,,AUD,,false,,Plant Nest,"Buxus sempervirens | English Box - Buxus sempervirens Standards | stock size: 30cm Standard | advertised AUD 146.95-146.95 | exact_variant_size_price | species_or_cultivar_listing. Supply only; confirm current stock, GST and delivery with supplier.",https://www.plantnest.com.au/products/english-box-buxus-sempervirens-standards,2026-09-17,2026-10-17,2026-09-17T12:00:00+10:00,medium
backyard_tree_diy,supplier_advertised_species_stock,per_tree,,diy,40cm Standard,English Box - Buxus sempervirens Standards,Buxus sempervirens,species_or_cultivar_listing,exact_variant_size_price,410.95,410.95,410.95,410.95,,,,,,,AUD,,false,,Plant Nest,"Buxus sempervirens | English Box - Buxus sempervirens Standards | stock size: 40cm Standard | advertised AUD 410.95-410.95 | exact_variant_size_price | species_or_cultivar_listing. Supply only; confirm current stock, GST and delivery with supplier.",https://www.plantnest.com.au/products/english-box-buxus-sempervirens-standards,2026-09-17,2026-10-17,2026-09-17T12:00:00+10:00,medium
backyard_tree_diy,supplier_advertised_species_stock,per_tree,,diy,50cm Standard,English Box - Buxus sempervirens Standards,Buxus sempervirens,species_or_cultivar_listing,exact_variant_size_price,599.95,599.95,599.95,599.95,,,,,,,AUD,,false,,Plant Nest,"Buxus sempervirens | English Box - Buxus sempervirens Standards | stock size: 50cm Standard | advertised AUD 599.95-599.95 | exact_variant_size_price | species_or_cultivar_listing. Supply only; confirm current stock, GST and delivery with supplier.",https://www.plantnest.com.au/products/english-box-buxus-sempervirens-standards,2026-09-17,2026-10-17,2026-09-17T12:00:00+10:00,medium
backyard_tree_diy,supplier_advertised_species_stock,per_tree,,diy,75L Standard,English Box - Buxus sempervirens Standards,Buxus sempervirens,species_or_cultivar_listing,exact_variant_size_price,649.95,649.95,649.95,649.95,,,,,,,AUD,,false,,Plant Nest,"Buxus sempervirens | English Box - Buxus sempervirens Standards | stock size: 75L Standard | advertised AUD 649.95-649.95 | exact_variant_size_price | species_or_cultivar_listing. Supply only; confirm current stock, GST and delivery with supplier.",https://www.plantnest.com.au/products/english-box-buxus-sempervirens-standards,2026-09-17,2026-10-17,2026-09-17T12:00:00+10:00,medium
backyard_tree_diy,supplier_advertised_species_stock,per_tree,,diy,14cm,English Box Hedging - Buxus sempervirens,Buxus sempervirens,species_or_cultivar_listing,exact_variant_size_price,8.95,8.95,8.95,8.95,,,,,,,AUD,,false,,Plant Nest,"Buxus sempervirens | English Box Hedging - Buxus sempervirens | stock size: 14cm | advertised AUD 8.95-8.95 | exact_variant_size_price | species_or_cultivar_listing. Supply only; confirm current stock, GST and delivery with supplier.",https://www.plantnest.com.au/products/english-box-buxus-sempervirens,2026-09-17,2026-10-17,2026-09-17T12:00:00+10:00,medium
backyard_tree_diy,supplier_advertised_species_stock,per_tree,,diy,20cm,English Box Hedging - Buxus sempervirens,Buxus sempervirens,species_or_cultivar_listing,exact_variant_size_price,21.95,21.95,21.95,21.95,,,,,,,AUD,,false,,Plant Nest,"Buxus sempervirens | English Box Hedging - Buxus sempervirens | stock size: 20cm | advertised AUD 21.95-21.95 | exact_variant_size_price | species_or_cultivar_listing. Supply only; confirm current stock, GST and delivery with supplier.",https://www.plantnest.com.au/products/english-box-buxus-sempervirens,2026-09-17,2026-10-17,2026-09-17T12:00:00+10:00,medium
backyard_tree_diy,supplier_advertised_species_stock,per_tree,,diy,25cm,English Box Hedging - Buxus sempervirens,Buxus sempervirens,species_or_cultivar_listing,exact_variant_size_price,44.95,44.95,44.95,44.95,,,,,,,AUD,,false,,Plant Nest,"Buxus sempervirens | English Box Hedging - Buxus sempervirens | stock size: 25cm | advertised AUD 44.95-44.95 | exact_variant_size_price | species_or_cultivar_listing. Supply only; confirm current stock, GST and delivery with supplier.",https://www.plantnest.com.au/products/english-box-buxus-sempervirens,2026-09-17,2026-10-17,2026-09-17T12:00:00+10:00,medium
backyard_tree_diy,supplier_advertised_species_stock,per_tree,,diy,30cm,English Box Hedging - Buxus sempervirens,Buxus sempervirens,species_or_cultivar_listing,exact_variant_size_price,75.95,75.95,75.95,75.95,,,,,,,AUD,,false,,Plant Nest,"Buxus sempervirens | English Box Hedging - Buxus sempervirens | stock size: 30cm | advertised AUD 75.95-75.95 | exact_variant_size_price | species_or_cultivar_listing. Supply only; confirm current stock, GST and delivery with supplier.",https://www.plantnest.com.au/products/english-box-buxus-sempervirens,2026-09-17,2026-10-17,2026-09-17T12:00:00+10:00,medium
backyard_tree_diy,supplier_advertised_species_stock,per_tree,,diy,40cm,English Box Hedging - Buxus sempervirens,Buxus sempervirens,species_or_cultivar_listing,exact_variant_size_price,115.95,115.95,115.95,115.95,,,,,,,AUD,,false,,Plant Nest,"Buxus sempervirens | English Box Hedging - Buxus sempervirens | stock size: 40cm | advertised AUD 115.95-115.95 | exact_variant_size_price | species_or_cultivar_listing. Supply only; confirm current stock, GST and delivery with supplier.",https://www.plantnest.com.au/products/english-box-buxus-sempervirens,2026-09-17,2026-10-17,2026-09-17T12:00:00+10:00,medium
backyard_tree_diy,supplier_advertised_species_stock,per_tree,,diy,7cm,English Box Hedging - Buxus sempervirens,Buxus sempervirens,species_or_cultivar_listing,exact_variant_size_price,6.95,6.95,6.95,6.95,,,,,,,AUD,,false,,Plant Nest,"Buxus sempervirens | English Box Hedging - Buxus sempervirens | stock size: 7cm | advertised AUD 6.95-6.95 | exact_variant_size_price | species_or_cultivar_listing. Supply only; confirm current stock, GST and delivery with supplier.",https://www.plantnest.com.au/products/english-box-buxus-sempervirens,2026-09-17,2026-10-17,2026-09-17T12:00:00+10:00,medium
backyard_tree_diy,supplier_advertised_species_stock,per_tree,,diy,7cm Set of 20,English Box Hedging - Buxus sempervirens,Buxus sempervirens,species_or_cultivar_listing,exact_variant_size_price,74.95,74.95,74.95,74.95,,,,,,,AUD,,false,,Plant Nest,"Buxus sempervirens | English Box Hedging - Buxus sempervirens | stock size: 7cm Set of 20 | advertised AUD 74.95-74.95 | exact_variant_size_price | species_or_cultivar_listing. Supply only; confirm current stock, GST and delivery with supplier.",https://www.plantnest.com.au/products/english-box-buxus-sempervirens,2026-09-17,2026-10-17,2026-09-17T12:00:00+10:00,medium
backyard_tree_diy,supplier_advertised_species_stock,per_tree,,diy,100L Sphere,English Box Topiary Balls - Buxus sempervirens Sphere,Buxus sempervirens,species_or_cultivar_listing,exact_variant_size_price,371.95,371.95,371.95,371.95,,,,,,,AUD,,false,,Plant Nest,"Buxus sempervirens | English Box Topiary Balls - Buxus sempervirens Sphere | stock size: 100L Sphere | advertised AUD 371.95-371.95 | exact_variant_size_price | species_or_cultivar_listing. Supply only; confirm current stock, GST and delivery with supplier.",https://www.plantnest.com.au/products/english-box-topiary-ball-buxus-sempervirens-sphere,2026-09-17,2026-10-17,2026-09-17T12:00:00+10:00,medium
backyard_tree_diy,supplier_advertised_species_stock,per_tree,,diy,110L Sphere,English Box Topiary Balls - Buxus sempervirens Sphere,Buxus sempervirens,species_or_cultivar_listing,exact_variant_size_price,425.95,425.95,425.95,425.95,,,,,,,AUD,,false,,Plant Nest,"Buxus sempervirens | English Box Topiary Balls - Buxus sempervirens Sphere | stock size: 110L Sphere | advertised AUD 425.95-425.95 | exact_variant_size_price | species_or_cultivar_listing. Supply only; confirm current stock, GST and delivery with supplier.",https://www.plantnest.com.au/products/english-box-topiary-ball-buxus-sempervirens-sphere,2026-09-17,2026-10-17,2026-09-17T12:00:00+10:00,medium
backyard_tree_diy,supplier_advertised_species_stock,per_tree,,diy,130L Sphere,English Box Topiary Balls - Buxus sempervirens Sphere,Buxus sempervirens,species_or_cultivar_listing,exact_variant_size_price,515.95,515.95,515.95,515.95,,,,,,,AUD,,false,,Plant Nest,"Buxus sempervirens | English Box Topiary Balls - Buxus sempervirens Sphere | stock size: 130L Sphere | advertised AUD 515.95-515.95 | exact_variant_size_price | species_or_cultivar_listing. Supply only; confirm current stock, GST and delivery with supplier.",https://www.plantnest.com.au/products/english-box-topiary-ball-buxus-sempervirens-sphere,2026-09-17,2026-10-17,2026-09-17T12:00:00+10:00,medium
backyard_tree_diy,supplier_advertised_species_stock,per_tree,,diy,160L Sphere,English Box Topiary Balls - Buxus sempervirens Sphere,Buxus sempervirens,species_or_cultivar_listing,exact_variant_size_price,725.95,725.95,725.95,725.95,,,,,,,AUD,,false,,Plant Nest,"Buxus sempervirens | English Box Topiary Balls - Buxus sempervirens Sphere | stock size: 160L Sphere | advertised AUD 725.95-725.95 | exact_variant_size_price | species_or_cultivar_listing. Supply only; confirm current stock, GST and delivery with supplier.",https://www.plantnest.com.au/products/english-box-topiary-ball-buxus-sempervirens-sphere,2026-09-17,2026-10-17,2026-09-17T12:00:00+10:00,medium
backyard_tree_diy,supplier_advertised_species_stock,per_tree,,diy,200L Sphere,English Box Topiary Balls - Buxus sempervirens Sphere,Buxus sempervirens,species_or_cultivar_listing,exact_variant_size_price,845.95,845.95,845.95,845.95,,,,,,,AUD,,false,,Plant Nest,"Buxus sempervirens | English Box Topiary Balls - Buxus sempervirens Sphere | stock size: 200L Sphere | advertised AUD 845.95-845.95 | exact_variant_size_price | species_or_cultivar_listing. Supply only; confirm current stock, GST and delivery with supplier.",https://www.plantnest.com.au/products/english-box-topiary-ball-buxus-sempervirens-sphere,2026-09-17,2026-10-17,2026-09-17T12:00:00+10:00,medium
backyard_tree_diy,supplier_advertised_species_stock,per_tree,,diy,25cm Sphere,English Box Topiary Balls - Buxus sempervirens Sphere,Buxus sempervirens,species_or_cultivar_listing,exact_variant_size_price,95.95,95.95,95.95,95.95,,,,,,,AUD,,false,,Plant Nest,"Buxus sempervirens | English Box Topiary Balls - Buxus sempervirens Sphere | stock size: 25cm Sphere | advertised AUD 95.95-95.95 | exact_variant_size_price | species_or_cultivar_listing. Supply only; confirm current stock, GST and delivery with supplier.",https://www.plantnest.com.au/products/english-box-topiary-ball-buxus-sempervirens-sphere,2026-09-17,2026-10-17,2026-09-17T12:00:00+10:00,medium
backyard_tree_diy,supplier_advertised_species_stock,per_tree,,diy,30cm Sphere,English Box Topiary Balls - Buxus sempervirens Sphere,Buxus sempervirens,species_or_cultivar_listing,exact_variant_size_price,127.95,127.95,127.95,127.95,,,,,,,AUD,,false,,Plant Nest,"Buxus sempervirens | English Box Topiary Balls - Buxus sempervirens Sphere | stock size: 30cm Sphere | advertised AUD 127.95-127.95 | exact_variant_size_price | species_or_cultivar_listing. Supply only; confirm current stock, GST and delivery with supplier.",https://www.plantnest.com.au/products/english-box-topiary-ball-buxus-sempervirens-sphere,2026-09-17,2026-10-17,2026-09-17T12:00:00+10:00,medium
backyard_tree_diy,supplier_advertised_species_stock,per_tree,,diy,40cm Sphere,English Box Topiary Balls - Buxus sempervirens Sphere,Buxus sempervirens,species_or_cultivar_listing,exact_variant_size_price,211.95,211.95,211.95,211.95,,,,,,,AUD,,false,,Plant Nest,"Buxus sempervirens | English Box Topiary Balls - Buxus sempervirens Sphere | stock size: 40cm Sphere | advertised AUD 211.95-211.95 | exact_variant_size_price | species_or_cultivar_listing. Supply only; confirm current stock, GST and delivery with supplier.",https://www.plantnest.com.au/products/english-box-topiary-ball-buxus-sempervirens-sphere,2026-09-17,2026-10-17,2026-09-17T12:00:00+10:00,medium
backyard_tree_diy,supplier_advertised_species_stock,per_tree,,diy,50cm Sphere,English Box Topiary Balls - Buxus sempervirens Sphere,Buxus sempervirens,species_or_cultivar_listing,exact_variant_size_price,325.95,325.95,325.95,325.95,,,,,,,AUD,,false,,Plant Nest,"Buxus sempervirens | English Box Topiary Balls - Buxus sempervirens Sphere | stock size: 50cm Sphere | advertised AUD 325.95-325.95 | exact_variant_size_price | species_or_cultivar_listing. Supply only; confirm current stock, GST and delivery with supplier.",https://www.plantnest.com.au/products/english-box-topiary-ball-buxus-sempervirens-sphere,2026-09-17,2026-10-17,2026-09-17T12:00:00+10:00,medium
backyard_tree_diy,supplier_advertised_species_stock,per_tree,,diy,60cm Sphere,English Box Topiary Balls - Buxus sempervirens Sphere,Buxus sempervirens,species_or_cultivar_listing,exact_variant_size_price,599.95,599.95,599.95,599.95,,,,,,,AUD,,false,,Plant Nest,"Buxus sempervirens | English Box Topiary Balls - Buxus sempervirens Sphere | stock size: 60cm Sphere | advertised AUD 599.95-599.95 | exact_variant_size_price | species_or_cultivar_listing. Supply only; confirm current stock, GST and delivery with supplier.",https://www.plantnest.com.au/products/english-box-topiary-ball-buxus-sempervirens-sphere,2026-09-17,2026-10-17,2026-09-17T12:00:00+10:00,medium
backyard_tree_diy,supplier_advertised_species_stock,per_tree,,diy,90L Sphere,English Box Topiary Balls - Buxus sempervirens Sphere,Buxus sempervirens,species_or_cultivar_listing,exact_variant_size_price,361.95,361.95,361.95,361.95,,,,,,,AUD,,false,,Plant Nest,"Buxus sempervirens | English Box Topiary Balls - Buxus sempervirens Sphere | stock size: 90L Sphere | advertised AUD 361.95-361.95 | exact_variant_size_price | species_or_cultivar_listing. Supply only; confirm current stock, GST and delivery with supplier.",https://www.plantnest.com.au/products/english-box-topiary-ball-buxus-sempervirens-sphere,2026-09-17,2026-10-17,2026-09-17T12:00:00+10:00,medium
backyard_tree_diy,supplier_advertised_species_stock,per_tree,,diy,25cm Cone,English Box Topiary Cone - Buxus sempervirens cone,Buxus sempervirens,species_or_cultivar_listing,exact_variant_size_price,95.95,95.95,95.95,95.95,,,,,,,AUD,,false,,Plant Nest,"Buxus sempervirens | English Box Topiary Cone - Buxus sempervirens cone | stock size: 25cm Cone | advertised AUD 95.95-95.95 | exact_variant_size_price | species_or_cultivar_listing. Supply only; confirm current stock, GST and delivery with supplier.",https://www.plantnest.com.au/products/english-box-topiary-cone-buxus-sempervirens-cone,2026-09-17,2026-10-17,2026-09-17T12:00:00+10:00,medium
backyard_tree_diy,supplier_advertised_species_stock,per_tree,,diy,30cm Cone,English Box Topiary Cone - Buxus sempervirens cone,Buxus sempervirens,species_or_cultivar_listing,exact_variant_size_price,127.95,127.95,127.95,127.95,,,,,,,AUD,,false,,Plant Nest,"Buxus sempervirens | English Box Topiary Cone - Buxus sempervirens cone | stock size: 30cm Cone | advertised AUD 127.95-127.95 | exact_variant_size_price | species_or_cultivar_listing. Supply only; confirm current stock, GST and delivery with supplier.",https://www.plantnest.com.au/products/english-box-topiary-cone-buxus-sempervirens-cone,2026-09-17,2026-10-17,2026-09-17T12:00:00+10:00,medium
backyard_tree_diy,supplier_advertised_species_stock,per_tree,,diy,40cm Cone,English Box Topiary Cone - Buxus sempervirens cone,Buxus sempervirens,species_or_cultivar_listing,exact_variant_size_price,211.95,211.95,211.95,211.95,,,,,,,AUD,,false,,Plant Nest,"Buxus sempervirens | English Box Topiary Cone - Buxus sempervirens cone | stock size: 40cm Cone | advertised AUD 211.95-211.95 | exact_variant_size_price | species_or_cultivar_listing. Supply only; confirm current stock, GST and delivery with supplier.",https://www.plantnest.com.au/products/english-box-topiary-cone-buxus-sempervirens-cone,2026-09-17,2026-10-17,2026-09-17T12:00:00+10:00,medium
backyard_tree_diy,supplier_advertised_species_stock,per_tree,,diy,50cm Cone,English Box Topiary Cone - Buxus sempervirens cone,Buxus sempervirens,species_or_cultivar_listing,exact_variant_size_price,325.95,325.95,325.95,325.95,,,,,,,AUD,,false,,Plant Nest,"Buxus sempervirens | English Box Topiary Cone - Buxus sempervirens cone | stock size: 50cm Cone | advertised AUD 325.95-325.95 | exact_variant_size_price | species_or_cultivar_listing. Supply only; confirm current stock, GST and delivery with supplier.",https://www.plantnest.com.au/products/english-box-topiary-cone-buxus-sempervirens-cone,2026-09-17,2026-10-17,2026-09-17T12:00:00+10:00,medium
backyard_tree_diy,supplier_advertised_species_stock,per_tree,,diy,70L Cone,English Box Topiary Cone - Buxus sempervirens cone,Buxus sempervirens,species_or_cultivar_listing,exact_variant_size_price,699.95,699.95,699.95,699.95,,,,,,,AUD,,false,,Plant Nest,"Buxus sempervirens | English Box Topiary Cone - Buxus sempervirens cone | stock size: 70L Cone | advertised AUD 699.95-699.95 | exact_variant_size_price | species_or_cultivar_listing. Supply only; confirm current stock, GST and delivery with supplier.",https://www.plantnest.com.au/products/english-box-topiary-cone-buxus-sempervirens-cone,2026-09-17,2026-10-17,2026-09-17T12:00:00+10:00,medium
backyard_tree_diy,supplier_advertised_species_stock,per_tree,,diy,30cm,Buxus sempervirens English Box,Buxus sempervirens,species_or_cultivar_listing,exact_variant_size_price,121.00,121.00,121.00,121.00,,,,,,,AUD,,false,,The Tree Shop,"Buxus sempervirens | Buxus sempervirens English Box | stock size: 30cm | advertised AUD 121.00-121.00 | exact_variant_size_price | species_or_cultivar_listing. Supply only; confirm current stock, GST and delivery with supplier.",https://www.thetreeshop.com.au/product/buxus-sempervirens/,2026-09-17,2026-10-17,2026-09-17T12:00:00+10:00,medium
backyard_tree_diy,supplier_advertised_species_stock,per_tree,,diy,large-tree-50cm,Buxus sempervirens English Box,Buxus sempervirens,species_or_cultivar_listing,exact_variant_size_price,100.00,100.00,100.00,100.00,,,,,,,AUD,,false,,The Tree Shop,"Buxus sempervirens | Buxus sempervirens English Box | stock size: large-tree-50cm | advertised AUD 100.00-100.00 | exact_variant_size_price | species_or_cultivar_listing. Supply only; confirm current stock, GST and delivery with supplier.",https://www.thetreeshop.com.au/product/buxus-sempervirens/,2026-09-17,2026-10-17,2026-09-17T12:00:00+10:00,medium
backyard_tree_diy,supplier_advertised_species_stock,per_tree,,diy,20 cm,Callistemon Endeavour,Callistemon citrinus,species_or_cultivar_listing,exact_variant_size_price,24.95,24.95,24.95,24.95,,,,,,,AUD,,false,,Diacos Garden Nursery,"Callistemon citrinus | Callistemon Endeavour | stock size: 20 cm | advertised AUD 24.95-24.95 | exact_variant_size_price | species_or_cultivar_listing. Supply only; confirm current stock, GST and delivery with supplier.",https://diacos.com.au/product/callistemon-endeavour/,2026-09-17,2026-10-17,2026-09-17T12:00:00+10:00,medium
backyard_tree_diy,supplier_advertised_species_stock,per_tree,,diy,25 cm,Callistemon Endeavour,Callistemon citrinus,species_or_cultivar_listing,exact_variant_size_price,42.95,42.95,42.95,42.95,,,,,,,AUD,,false,,Diacos Garden Nursery,"Callistemon citrinus | Callistemon Endeavour | stock size: 25 cm | advertised AUD 42.95-42.95 | exact_variant_size_price | species_or_cultivar_listing. Supply only; confirm current stock, GST and delivery with supplier.",https://diacos.com.au/product/callistemon-endeavour/,2026-09-17,2026-10-17,2026-09-17T12:00:00+10:00,medium
backyard_tree_diy,supplier_advertised_species_stock,per_tree,,diy,14 cm,Callistemon Little John,Callistemon citrinus,species_or_cultivar_listing,exact_variant_size_price,13.95,13.95,13.95,13.95,,,,,,,AUD,,false,,Diacos Garden Nursery,"Callistemon citrinus | Callistemon Little John | stock size: 14 cm | advertised AUD 13.95-13.95 | exact_variant_size_price | species_or_cultivar_listing. Supply only; confirm current stock, GST and delivery with supplier.",https://diacos.com.au/product/callistemon-little-john/,2026-09-17,2026-10-17,2026-09-17T12:00:00+10:00,medium
backyard_tree_diy,supplier_advertised_species_stock,per_tree,,diy,20 cm,Callistemon Little John,Callistemon citrinus,species_or_cultivar_listing,exact_variant_size_price,22.95,22.95,22.95,22.95,,,,,,,AUD,,false,,Diacos Garden Nursery,"Callistemon citrinus | Callistemon Little John | stock size: 20 cm | advertised AUD 22.95-22.95 | exact_variant_size_price | species_or_cultivar_listing. Supply only; confirm current stock, GST and delivery with supplier.",https://diacos.com.au/product/callistemon-little-john/,2026-09-17,2026-10-17,2026-09-17T12:00:00+10:00,medium
backyard_tree_diy,supplier_advertised_species_stock,per_tree,,diy,25 cm,Callistemon Little John,Callistemon citrinus,species_or_cultivar_listing,exact_variant_size_price,42.95,42.95,42.95,42.95,,,,,,,AUD,,false,,Diacos Garden Nursery,"Callistemon citrinus | Callistemon Little John | stock size: 25 cm | advertised AUD 42.95-42.95 | exact_variant_size_price | species_or_cultivar_listing. Supply only; confirm current stock, GST and delivery with supplier.",https://diacos.com.au/product/callistemon-little-john/,2026-09-17,2026-10-17,2026-09-17T12:00:00+10:00,medium
backyard_tree_diy,supplier_advertised_species_product_size_unmapped,per_tree,,diy,Not mapped,Callistemon Citrinus,Callistemon citrinus,species_or_cultivar_listing,product_price_range_not_mapped_to_size,19.95,39.95,19.95,39.95,,,,,,,AUD,,false,,Online Plants,"Callistemon citrinus | Callistemon Citrinus | stock size: Not mapped | advertised AUD 19.95-39.95 | product_price_range_not_mapped_to_size | species_or_cultivar_listing. Supply only; confirm current stock, GST and delivery with supplier.",https://www.onlineplants.com.au/products/callistemon-citrinus,2026-09-17,2026-10-17,2026-09-17T12:00:00+10:00,medium
backyard_tree_diy,supplier_advertised_species_product_size_unmapped,per_tree,,diy,Not mapped,Callistemon citrinus Reeves Pink,Callistemon citrinus,species_or_cultivar_listing,product_price_range_not_mapped_to_size,19.95,39.95,19.95,39.95,,,,,,,AUD,,false,,Online Plants,"Callistemon citrinus | Callistemon citrinus Reeves Pink | stock size: Not mapped | advertised AUD 19.95-39.95 | product_price_range_not_mapped_to_size | species_or_cultivar_listing. Supply only; confirm current stock, GST and delivery with supplier.",https://www.onlineplants.com.au/products/callistemon-reeves-pink,2026-09-17,2026-10-17,2026-09-17T12:00:00+10:00,medium
backyard_tree_diy,supplier_advertised_species_stock,per_tree,,diy,14cm,Burgundy Bottlebrush - Callistemon citrinus 'Burgundy',Callistemon citrinus,species_or_cultivar_listing,exact_variant_size_price,10.95,10.95,10.95,10.95,,,,,,,AUD,,false,,Plant Nest,"Callistemon citrinus | Burgundy Bottlebrush - Callistemon citrinus 'Burgundy' | stock size: 14cm | advertised AUD 10.95-10.95 | exact_variant_size_price | species_or_cultivar_listing. Supply only; confirm current stock, GST and delivery with supplier.",https://www.plantnest.com.au/products/burgundy-bottlebrush-callistemon-citrinus-burgundy,2026-09-17,2026-10-17,2026-09-17T12:00:00+10:00,medium
backyard_tree_diy,supplier_advertised_species_stock,per_tree,,diy,14cm,Crimson Bottlebrush Endeavour - Callistemon citrinus 'Endeavour',Callistemon citrinus,species_or_cultivar_listing,exact_variant_size_price,10.95,10.95,10.95,10.95,,,,,,,AUD,,false,,Plant Nest,"Callistemon citrinus | Crimson Bottlebrush Endeavour - Callistemon citrinus 'Endeavour' | stock size: 14cm | advertised AUD 10.95-10.95 | exact_variant_size_price | species_or_cultivar_listing. Supply only; confirm current stock, GST and delivery with supplier.",https://www.plantnest.com.au/products/crimson-bottlebrush-callistemon-citrinus-endeavour,2026-09-17,2026-10-17,2026-09-17T12:00:00+10:00,medium
backyard_tree_diy,supplier_advertised_species_stock,per_tree,,diy,20cm,Crimson Bottlebrush Endeavour - Callistemon citrinus 'Endeavour',Callistemon citrinus,species_or_cultivar_listing,exact_variant_size_price,20.95,20.95,20.95,20.95,,,,,,,AUD,,false,,Plant Nest,"Callistemon citrinus | Crimson Bottlebrush Endeavour - Callistemon citrinus 'Endeavour' | stock size: 20cm | advertised AUD 20.95-20.95 | exact_variant_size_price | species_or_cultivar_listing. Supply only; confirm current stock, GST and delivery with supplier.",https://www.plantnest.com.au/products/crimson-bottlebrush-callistemon-citrinus-endeavour,2026-09-17,2026-10-17,2026-09-17T12:00:00+10:00,medium
